eform_target,SLICES,eform_m3gnet,poscar
-1,Sc Zn Rh Rh Rh 0 3 o+o 0 3 o+o 0 3 -oo 0 2 +oo 0 2 o+o 0 2 ooo 0 2 o+o 0 4 +oo 0 4 ooo 1 4 o+- 1 4 ooo 1 2 +oo 1 2 +oo 1 2 ooo 1 3 oo+ 1 3 ooo 1 3 o+o 2 3 +oo 2 3 ooo 2 3 o+o,-0.5809080004179691,Sc1 Zn1 Rh3\n1.0\n  -3.2101693673138665    0.0000000000000000    0.0000000000000000\n  -0.0044608661224540   -3.2121916878586418    0.0000000000000000\n   1.5642378192390338    1.5791404240790254    7.3732552873078765\nSc Zn Rh\n1 1 3\ndirect\n   0.2807707300753070    0.8785846006351178    0.0425062609805322 Sc\n   0.0734860304275348    0.6727403400729575    0.6325157174037028 Zn\n   0.8674643797907166    0.4720057921907014    0.2446580444136230 Rh\n   0.4697531782410711    0.0729985168603264    0.4438342559887057 Rh\n   0.6845607499693593    0.2693116324911975    0.8223582985158921 Rh\n
-1,La La La In In In In Ni Ni Ni Ni Ni Ni Ni Sb Au 0 5 ooo 0 11 ooo 0 15 o+o 0 11 ooo 0 13 ooo 0 12 ooo 0 14 +oo 0 12 +o- 0 12 o++ 0 14 +oo 0 10 o+o 0 8 ooo 1 4 o+o 1 4 o-- 1 4 -+o 1 6 ooo 1 15 -oo 1 15 o-o 1 11 -oo 1 11 oo- 1 8 oo- 1 9 -oo 1 9 oo- 2 13 ooo 2 12 -oo 2 11 ooo 2 11 oo- 2 14 -oo 2 14 o-o 2 9 -oo 2 9 ooo 2 6 ooo 2 13 -oo 2 15 o-o 3 13 +oo 3 13 oo- 3 9 --o 3 8 o-o 3 6 --- 3 9 oo- 3 14 ooo 3 12 ooo 4 6 ooo 4 12 +oo 4 12 +o+ 4 15 ooo 4 13 o+o 5 13 ooo 5 9 oo+ 5 11 ooo 5 8 ooo 5 15 ooo 6 15 ooo 6 11 oo- 6 11 +oo 6 12 ooo 6 13 o-o 7 10 ooo 7 10 -o- 7 11 -o- 7 13 o+o 7 13 -oo 8 12 -o+ 8 15 ooo 8 9 -oo 8 12 ooo 9 14 o-o 9 14 +oo 9 11 ooo 9 10 ooo,-0.32109868478149395,La3 In4 Ni7 Sb1 Au1\n1.0\n  -6.4969911666205622    0.0000000000000000    0.0000000000000000\n  -1.3782388983784528    7.7148888367703634    0.0000000000000000\n   3.0435870559473219   -3.7750981682759175   -6.8472743694543095\nLa In Ni Sb Au\n3 4 7 1 1\ndirect\n   0.6471087319412165    0.8993678920671258    0.8332819793193519 La\n   0.2364029839983884    0.4234824657356917    0.3297901485468284 La\n   0.3396293753937610    0.4737799980889395    0.9116154949670764 La\n   0.4094698412603072    0.0623011744772611    0.4821072196872710 In\n   0.8588443065984764    0.4775955814473671    0.5222625173791922 In\n   0.8775957112618589    0.2562371986147730    0.8762811512589608 In\n   0.0899360011702275    0.8662957814128500    0.6043120370340059 In\n   0.9574984584331310    0.0990980236183998    0.2525465035554367 Ni\n   0.1583481764650800    0.7601244139679435    0.2427525522908009 Ni\n   0.5575960773230617    0.1304693764751464    0.2509278911579005 Ni\n   0.8621338378833561    0.1348968761291195    0.5222550041529115 Ni\n   0.3074931918566987    0.1525849315194435    0.9529396107256590 Ni\n   0.8955772157498113    0.6014939819509716    0.9041201129818768 Ni\n   0.5853256089207395    0.4013360962957740    0.6426313974414531 Ni\n   0.7594270565385698    0.8042580031762199    0.1983653506415017 Sb\n   0.1772797421611574    0.9030792656721331    0.0143179373020637 Au\n
-1,Yb Yb Yb Yb Yb Yb Yb Ge Ge N N N N N N N 0 10 ooo 0 11 --o 0 13 ooo 1 8 -oo 1 10 ooo 1 11 oo- 2 13 ooo 2 14 ooo 2 13 o+- 3 10 +oo 3 12 oo- 3 12 oo- 4 9 o-+ 4 12 -oo 4 15 o-o 5 15 ooo 5 14 ooo 5 13 o+o 6 12 ooo 6 10 ooo 6 8 -oo 7 10 ooo 7 14 oo- 7 12 ooo 8 10 o+- 8 12 ooo 8 14 ooo 9 14 ooo 9 15 ooo 10 12 ooo 11 15 -oo,-0.8829850792431544,Yb7 Ge2 N7\n1.0\n   6.5103345017292584    0.0000000000000000    0.0000000000000000\n   1.4606180119641547    6.8061694327739799    0.0000000000000000\n   3.1024585525986610    0.5250152006132304    6.9410250622133027\nYb Ge N\n7 2 7\ndirect\n   0.1243737139957799    0.9867793705630353    0.0374875715707743 Yb\n   0.8956529247881698    0.1511843112523361    0.4748125577707359 Yb\n   0.6566510381084139    0.5995322875624596    0.7279855603757910 Yb\n   0.6630312274002836    0.0946830177777800    0.0026187589212589 Yb\n   0.6225233714908514    0.7386304622164297    0.3321063234864444 Yb\n   0.1133271194010776    0.4305869449152336    0.1096058358310323 Yb\n   0.3643221390217802    0.1867403783303856    0.4587521400247939 Yb\n   0.0870393513347123    0.6838688936879638    0.4035817571319177 Ge\n   0.1676659054738623    0.7942403141134389    0.6603876984429151 Ge\n   0.8486911369825252    0.3883006972593407    0.9662890761472722 N\n   0.7463113291088581    0.5489836066443806    0.0135969146726187 N\n   0.6450115632022654    0.7166312056277711    0.0207770790335407 N\n   0.8989544797333615    0.5174880904124879    0.4305913039051570 N\n   0.7515782211672617    0.0279378850473138    0.2771756120813446 N\n   0.0497354813786719    0.0347870889085858    0.7295337635377461 N\n   0.2644467184710984    0.1359056145644781    0.2141056325233751 N\n
-1,Li Li Mg Zn 0 3 -o+ 0 3 o+o 0 3 -oo 0 3 ooo 0 2 -oo 0 2 -oo 0 2 oo- 0 2 o+o 1 3 ooo 1 3 o+o 1 3 -oo 1 3 oo+ 1 2 +o+ 1 2 +++ 1 2 ++o 1 2 +o+,-0.1216781247232055,Li2 Mg1 Zn1\n1.0\n   3.1065540888654692    0.0000000000000000    0.0000000000000000\n  -0.0059095365641393    4.8485586310980118    0.0000000000000000\n  -1.5002256976312502   -1.7898452144937507    4.6470210699408394\nLi Mg Zn\n2 1 1\ndirect\n   0.0318392716752378    0.7812499764673906    0.9153603639162887 Li\n   0.8018780011882920    0.9585346330274417    0.4383315975865187 Li\n   0.5828190736782121    0.3162403941495307    0.9888506598917930 Mg\n   0.3140705547490622    0.4575954404197576    0.4763844998401361 Zn\n
-1,Na Ag Hg Hg 0 2 o+o 0 2 oo- 0 2 o-- 0 2 ooo 0 3 -oo 0 3 -o- 0 3 -oo 0 3 ooo 1 3 o+o 1 3 ooo 1 2 +oo 1 2 ooo 1 2 oo+ 1 2 ooo,-0.07942687936706536,Na1 Ag1 Hg2\n1.0\n   3.1198425397054601    0.0000000000000000    0.0000000000000000\n  -0.5841618338011735    5.8292813404602839    0.0000000000000000\n  -0.2215096743292216   -2.8992880821871565    5.3073925708999159\nNa Ag Hg\n1 1 2\ndirect\n   0.0156646207323890    0.0372328052485564    0.0465333837513250 Na\n   0.4720927480158731    0.1028714811054796    0.5638894479685754 Ag\n   0.6619950696715001    0.5703420464833644    0.4999259476901848 Hg\n   0.2993171889005506    0.5425739652660160    0.9931204137296286 Hg\n
-1,B B Ru Ru 0 2 --- 0 2 o-o 0 2 oo- 0 2 -oo 0 3 oo- 0 3 o-o 0 3 ooo 0 3 --- 1 2 ++o 1 2 +oo 1 2 oo+ 1 2 o+o 1 2 ooo 1 3 o-+ 1 3 oo+,-0.23387938055989554,B2 Ru2\n1.0\n   2.9258118057233680    0.0000000000000000    0.0000000000000000\n   0.0011878484553413    3.8138073020363512    0.0000000000000000\n   0.0148714491651317    0.2574672494567294    4.2756311337427526\nB Ru\n2 2\ndirect\n   0.9637396152371004    0.0010775441823890    0.9107900644221181 B\n   0.4604152838562349    0.2792822625084859    0.9923671182017201 B\n   0.4631324548959626    0.7550450699009171    0.2038776310823214 Ru\n   0.9656384849689931    0.5231875308880128    0.6984600354980205 Ru\n
-1,Ca Nb Nb Nb P P P P P O O O O O O O O O O O 0 13 ooo 0 17 ooo 0 15 o+o 0 12 +-o 0 15 o+o 0 16 +oo 0 11 ooo 0 10 ooo 1 18 o+o 1 19 ooo 1 9 +oo 1 15 ooo 1 16 o+o 1 14 -o+ 1 9 oo+ 1 16 ooo 2 11 -o+ 2 15 ooo 2 13 -+o 2 12 ooo 2 11 -o+ 2 13 oo+ 2 10 ooo 3 10 ooo 3 18 ooo 3 15 ooo 3 14 +-o 3 8 o+o 3 17 ooo 3 12 ooo 4 13 oo- 4 17 ooo 4 10 -oo 4 10 ooo 4 15 o+o 4 19 -oo 4 18 ooo 5 8 oo- 5 8 ooo 5 11 o-o 5 17 ooo 5 8 o-o 5 8 o-o 6 17 -oo 6 9 ooo 6 18 -oo 6 11 o-o 6 9 ooo 6 18 -oo 7 17 -oo 7 18 ooo 7 10 --o 7 18 ooo 7 13 o-- 7 11 ooo,-1.8121419526284406,Ca1 Nb3 P5 O11\n1.0\n   5.2703218939676617    0.0000000000000000    0.0000000000000000\n  -0.5125689412382169    8.0380012702979684    0.0000000000000000\n  -0.0600968133595224   -3.9722208498366576    8.1323141031755313\nCa Nb P O\n1 3 5 11\ndirect\n   0.1373839219091040    0.0699611584613786    0.0450218717734350 Ca\n   0.7191615736742805    0.4713140836615646    0.1898282265201010 Nb\n   0.9194171357795022    0.3835187980078717    0.4179325075348475 Nb\n   0.5071664349968954    0.3486784822960884    0.8885361502379815 Nb\n   0.3959562721015448    0.6201996763988700    0.6258210314570726 P\n   0.4790573464303057    0.7364085518785749    0.3636092709788710 P\n   0.0876649278463739    0.2224123104389990    0.7206387066487142 P\n   0.2292040346508679    0.1139450873042795    0.4703665999300117 P\n   0.0382220934930343    0.5991033955749061    0.7234000714027843 P\n   0.5877882532346672    0.4725094467579583    0.5438572682503822 O\n   0.7931475663915464    0.2141116131582519    0.7398935100629148 O\n   0.4548979804144559    0.7855103714724949    0.5598501802499275 O\n   0.7523131742969060    0.5559831080375257    0.0134949665436480 O\n   0.7954460106884540    0.2162399409549632    0.1830371809168506 O\n   0.3130789076232218    0.8875698260292748    0.3444760778590230 O\n   0.3720527062758199    0.3351097910856952    0.0818988376911610 O\n   0.2260935437250158    0.1867419436678248    0.3384242159988796 O\n   0.0282380926797074    0.5780079204270777    0.3629345973085825 O\n   0.9958990196990625    0.7877002486944291    0.8665434187460981 O\n   0.2055402234298123    0.1032780734769824    0.7988194592430895 O\n
-1,Cs Mn F F F F 0 5 o-o 0 5 --o 0 5 o-o 0 2 ooo 0 2 oo- 0 3 --- 0 3 ooo 0 3 o-o 0 4 -oo 0 4 -o- 1 2 ooo 1 3 o-- 1 3 -o- 1 3 -o- 1 2 --- 1 2 -o- 1 3 o-- 1 3 oo- 1 3 --o,-2.609637926012246,Cs1 Mn1 F4\n1.0\n   3.6683435123655466    0.0000000000000000    0.0000000000000000\n  -0.6686991349425742    5.7505775989070891    0.0000000000000000\n  -0.6801909251719621   -0.1015793079947679    5.8411640311302975\nCs Mn F\n1 1 4\ndirect\n   0.3459014376040543    0.5056872468785092    0.9855111428855154 Cs\n   0.8437504472911735    0.0035685113147074    0.4762624228018335 Mn\n   0.8401271622663334    0.7892393497792209    0.7072780653809032 F\n   0.2340324808686085    0.8581204578722552    0.3603888567968930 F\n   0.6069089790825364    0.2087639653169251    0.6376574435635920 F\n   0.8392044324315985    0.1946833796748620    0.2261253938649349 F\n
-1,Ba Ba Ba Ba Zn Zn Hg Pd Pd Pd 0 7 o+o 0 7 -oo 0 8 ooo 0 9 ooo 0 9 +oo 0 4 o+o 1 6 o+o 1 6 +oo 1 6 oo+ 1 6 o-o 1 9 o+o 1 9 ooo 1 8 oo+ 1 8 oo+ 2 7 ooo 2 9 ooo 2 9 oo+ 2 8 -o+ 2 8 ++o 2 5 o+o 2 5 +oo 2 4 +oo 2 4 +o+ 2 7 oo+ 2 7 o+o 3 8 ooo 3 8 oo+ 3 8 ooo 3 6 ++o 3 7 ooo 3 7 +oo 3 5 oo+ 3 5 ooo 4 9 ooo 5 8 o+o 6 9 o-- 6 8 ooo 7 8 ooo 7 8 ++o 8 9 ooo,-0.39023669034765585,Ba4 Zn2 Hg1 Pd3\n1.0\n   4.4128124918469780    0.0000000000000000    0.0000000000000000\n  -0.2154110742110313    7.6876446050431575    0.0000000000000000\n  -0.3126775574423835   -2.6341315141286414   10.8281061417675826\nBa Zn Hg Pd\n4 2 1 3\ndirect\n   0.5208992856372715    0.9838612758403513    0.8790586376974658 Ba\n   0.4895819143585494    0.4549001552438355    0.7615517047900480 Ba\n   0.0790057005972766    0.1490057330343811    0.2075316770370042 Ba\n   0.9430860022191866    0.0324342863616010    0.5463887817629878 Ba\n   0.5742889639234168    0.4103379948213650    0.0669303706694443 Zn\n   0.9697397807933151    0.4974844558468740    0.5042370659363351 Zn\n   0.0058089205739978    0.7097685438759429    0.9847140754687783 Hg\n   0.0563822848534262    0.3154526252330491    0.9579192149703215 Pd\n   0.9879939183516311    0.7423431509126669    0.7066759875989682 Pd\n   0.4685112438136091    0.3101269960953074    0.4541187748947551 Pd\n
-1,Zn Zn Zn Zn Cl Br Br Cl 0 6 +oo 0 6 +oo 0 6 o-o 0 4 ooo 0 4 ooo 1 5 ooo 1 6 oo- 1 4 -oo 1 7 o-o 2 7 --o 2 5 --o 2 5 -o- 2 4 ooo 3 7 o-- 3 4 o-- 3 6 o-o 3 7 ooo,-0.7742418848414891,Zn4 Br2 Cl2\n1.0\n   6.9139538159181884    0.0000000000000000    0.0000000000000000\n  -2.2725880661636575    6.8060984437006145    0.0000000000000000\n  -0.8346130926583969   -2.7369533911781598    6.7841753830967368\nZn Br Cl\n4 2 2\ndirect\n   0.8673223887238228    0.0355569337288825    0.1075834449012969 Zn\n   0.7785034770875670    0.0938896763854255    0.4524960869671470 Zn\n   0.5320501515797853    0.2361755840718058    0.5849750815171320 Zn\n   0.8077573166068974    0.3059452248215740    0.8603597300869128 Zn\n   0.5322315484060244    0.0404605353023985    0.9542689855530403 Br\n   0.8149758182756879    0.6746583415096058    0.0642399246779241 Br\n   0.1035228253481389    0.2891350281791593    0.0379110264044492 Cl\n   0.4085203940319427    0.8804100085154984    0.3667139953858886 Cl\n
