Unnamed: 0,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
27384,mp-6144,-3.415011667241379,2.083,Na2La2Ti3O10,0.012504804044104,"['La', 'Na', 'O', 'Ti']","# generated using pymatgen
data_Na2La2Ti3O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   14.69641334
_cell_length_b   14.69641334
_cell_length_c   14.69641334
_cell_angle_alpha   164.86303529
_cell_angle_beta   164.86303529
_cell_angle_gamma   21.47009583
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2La2Ti3O10
_chemical_formula_sum   'Na2 La2 Ti3 O10'
_cell_volume   216.40687743
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.71177800  0.71177800  0.00000000  1
  Na  Na1  1  0.28822200  0.28822200  0.00000000  1
  La  La2  1  0.57527700  0.57527700  0.00000000  1
  La  La3  1  0.42472300  0.42472300  0.00000000  1
  Ti  Ti4  1  0.85219600  0.85219600  0.00000000  1
  Ti  Ti5  1  0.14780400  0.14780400  0.00000000  1
  Ti  Ti6  1  0.00000000  0.00000000  0.00000000  1
  O  O7  1  0.36674700  0.86674700  0.50000000  1
  O  O8  1  0.86674700  0.36674700  0.50000000  1
  O  O9  1  0.63325300  0.13325300  0.50000000  1
  O  O10  1  0.13325300  0.63325300  0.50000000  1
  O  O11  1  0.79138100  0.79138100  0.00000000  1
  O  O12  1  0.20861900  0.20861900  0.00000000  1
  O  O13  1  0.50000000  0.00000000  0.50000000  1
  O  O14  1  0.06734300  0.06734300  0.00000000  1
  O  O15  1  0.93265700  0.93265700  0.00000000  1
  O  O16  1  0.00000000  0.50000000  0.50000000  1
",139
27929,mp-757023,-2.437314119499999,1.3735999999999997,VCrO3,0.0132536116250019,"['Cr', 'O', 'V']","# generated using pymatgen
data_VCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13369700
_cell_length_b   5.49302882
_cell_length_c   7.49436772
_cell_angle_alpha   95.49595456
_cell_angle_beta   90.01664355
_cell_angle_gamma   90.10836393
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrO3
_chemical_formula_sum   'V4 Cr4 O12'
_cell_volume   210.36583695
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50144600  0.79747400  0.84931100  1
  V  V1  1  0.99964000  0.29827900  0.85277100  1
  V  V2  1  0.00159000  0.70212200  0.14788600  1
  V  V3  1  0.00003800  0.29703500  0.35417600  1
  Cr  Cr4  1  0.99922700  0.69961900  0.64851000  1
  Cr  Cr5  1  0.50003900  0.80018000  0.34897100  1
  Cr  Cr6  1  0.49986900  0.19953500  0.65028000  1
  Cr  Cr7  1  0.49936500  0.19987500  0.15217500  1
  O  O8  1  0.69673700  0.49919800  0.74718400  1
  O  O9  1  0.14814800  0.65513300  0.89999000  1
  O  O10  1  0.34654400  0.84993900  0.59749200  1
  O  O11  1  0.80531600  0.99968000  0.74710900  1
  O  O12  1  0.84808000  0.65369800  0.40121200  1
  O  O13  1  0.35087600  0.15465100  0.90261000  1
  O  O14  1  0.15467800  0.35006400  0.59932400  1
  O  O15  1  0.64968700  0.84971900  0.09827200  1
  O  O16  1  0.64949200  0.14933300  0.40285600  1
  O  O17  1  0.84569400  0.34730200  0.10042400  1
  O  O18  1  0.30503400  0.49825400  0.25014500  1
  O  O19  1  0.19850100  0.99891400  0.24930300  1
",1
35037,mp-1094796,-0.0300804049999999,0.0,Mg5Cd,0.0342949122831053,"['Cd', 'Mg']","# generated using pymatgen
data_Mg5Cd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.32170070
_cell_length_b   6.32170070
_cell_length_c   6.32170086
_cell_angle_alpha   50.00139157
_cell_angle_beta   50.00139157
_cell_angle_gamma   50.00139686
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg5Cd
_chemical_formula_sum   'Mg5 Cd1'
_cell_volume   136.44109107
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.66455900  0.33544100  1
  Mg  Mg1  1  0.16733500  0.16733500  0.16733500  1
  Mg  Mg2  1  0.33544100  0.00000000  0.66455900  1
  Mg  Mg3  1  0.66455900  0.33544100  0.00000000  1
  Mg  Mg4  1  0.83266500  0.83266500  0.83266500  1
  Cd  Cd5  1  0.50000000  0.50000000  0.50000000  1
",155
51,mp-4308,-0.7729185841666668,0.0,PrAgAs2,0.0,"['Ag', 'As', 'Pr']","# generated using pymatgen
data_PrAgAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07964600
_cell_length_b   4.12833400
_cell_length_c   21.40033900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrAgAs2
_chemical_formula_sum   'Pr4 Ag4 As8'
_cell_volume   360.42753309
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.25000000  0.77501200  0.61598600  1
  Pr  Pr1  1  0.75000000  0.22498800  0.38401400  1
  Pr  Pr2  1  0.75000000  0.27501200  0.88401400  1
  Pr  Pr3  1  0.25000000  0.72498800  0.11598600  1
  Ag  Ag4  1  0.25000000  0.22416200  0.25009400  1
  Ag  Ag5  1  0.75000000  0.72416200  0.24990600  1
  Ag  Ag6  1  0.75000000  0.77583800  0.74990600  1
  Ag  Ag7  1  0.25000000  0.27583800  0.75009400  1
  As  As8  1  0.25000000  0.77585300  0.83848500  1
  As  As9  1  0.75000000  0.22414700  0.16151500  1
  As  As10  1  0.75000000  0.27585300  0.66151500  1
  As  As11  1  0.25000000  0.72414700  0.33848500  1
  As  As12  1  0.25000000  0.30019900  0.50185100  1
  As  As13  1  0.25000000  0.19980100  0.00185100  1
  As  As14  1  0.75000000  0.80019900  0.99814900  1
  As  As15  1  0.75000000  0.69980100  0.49814900  1
",62
15769,mp-21105,-0.4375793800000001,0.0,PuSi2,0.0,"['Pu', 'Si']","# generated using pymatgen
data_PuSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.57556974
_cell_length_b   7.57556974
_cell_length_c   7.57556974
_cell_angle_alpha   149.38254041
_cell_angle_beta   149.38254041
_cell_angle_gamma   43.84852849
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PuSi2
_chemical_formula_sum   'Pu2 Si4'
_cell_volume   112.45452548
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pu  Pu0  1  0.50000000  0.50000000  0.00000000  1
  Pu  Pu1  1  0.25000000  0.75000000  0.50000000  1
  Si  Si2  1  0.83273700  0.33273700  0.50000000  1
  Si  Si3  1  0.08273700  0.08273700  0.00000000  1
  Si  Si4  1  0.66726300  0.16726300  0.50000000  1
  Si  Si5  1  0.91726300  0.91726300  0.00000000  1
",141
1642,mp-1207237,-0.5864738234999998,0.0,Ho2GaNi2,0.0,"['Ga', 'Ho', 'Ni']","# generated using pymatgen
data_Ho2GaNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19707400
_cell_length_b   5.32586329
_cell_length_c   5.32586329
_cell_angle_alpha   60.10507960
_cell_angle_beta   66.79467148
_cell_angle_gamma   66.79467148
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho2GaNi2
_chemical_formula_sum   'Ho2 Ga1 Ni2'
_cell_volume   91.89457348
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.20203600  0.29796400  0.29796400  1
  Ho  Ho1  1  0.79796400  0.70203600  0.70203600  1
  Ga  Ga2  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni3  1  0.50000000  0.26845200  0.73154800  1
  Ni  Ni4  1  0.50000000  0.73154800  0.26845200  1
",71
17233,mp-16267,-1.9504607917857144,1.3299,Dy2CdS4,0.0,"['Dy', 'Cd', 'S']","# generated using pymatgen
data_Dy2CdS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.99214793
_cell_length_b   7.99214793
_cell_length_c   7.99214793
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy2CdS4
_chemical_formula_sum   'Dy4 Cd2 S8'
_cell_volume   360.97368604
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.12500000  0.62500000  0.62500000  1
  Dy  Dy1  1  0.62500000  0.62500000  0.62500000  1
  Dy  Dy2  1  0.62500000  0.12500000  0.62500000  1
  Dy  Dy3  1  0.62500000  0.62500000  0.12500000  1
  Cd  Cd4  1  0.00000000  0.00000000  0.00000000  1
  Cd  Cd5  1  0.25000000  0.25000000  0.25000000  1
  S  S6  1  0.86757600  0.86757600  0.86757600  1
  S  S7  1  0.85272800  0.38242400  0.38242400  1
  S  S8  1  0.38242400  0.38242400  0.85272800  1
  S  S9  1  0.38242400  0.85272800  0.38242400  1
  S  S10  1  0.86757600  0.86757600  0.39727200  1
  S  S11  1  0.86757600  0.39727200  0.86757600  1
  S  S12  1  0.38242400  0.38242400  0.38242400  1
  S  S13  1  0.39727200  0.86757600  0.86757600  1
",227
22079,mp-1180782,-2.9312698911,0.1663999999999998,KCrF3,0.0025208790000101,"['Cr', 'F', 'K']","# generated using pymatgen
data_KCrF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.97708331
_cell_length_b   5.97708331
_cell_length_c   5.97708331
_cell_angle_alpha   118.61015702
_cell_angle_beta   118.14721489
_cell_angle_gamma   92.83235930
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KCrF3
_chemical_formula_sum   'K2 Cr2 F6'
_cell_volume   154.48470920
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.00000000  1
  K  K1  1  0.75000000  0.75000000  0.00000000  1
  Cr  Cr2  1  0.50000000  0.00000000  0.50000000  1
  Cr  Cr3  1  0.00000000  0.50000000  0.50000000  1
  F  F4  1  0.77883400  0.74508400  0.52391800  1
  F  F5  1  0.22116600  0.25491600  0.47608200  1
  F  F6  1  0.27883400  0.75491600  0.03375000  1
  F  F7  1  0.72116600  0.24508400  0.96625000  1
  F  F8  1  0.75000000  0.25000000  0.50000000  1
  F  F9  1  0.25000000  0.75000000  0.50000000  1
",72
43539,mp-1080150,-1.0013741675260412,0.3786,Mo3W(Se3S)2,0.0730404991666677,"['Mo', 'S', 'Se', 'W']","# generated using pymatgen
data_Mo3W(Se3S)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29131354
_cell_length_b   3.29131354
_cell_length_c   36.85691400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999067
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mo3W(Se3S)2
_chemical_formula_sum   'Mo3 W1 Se6 S2'
_cell_volume   345.77067165
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.00000000  0.00000000  0.09391100  1
  Mo  Mo1  1  0.33333300  0.66666700  0.28180000  1
  Mo  Mo2  1  0.33333300  0.66666700  0.65756800  1
  W  W3  1  0.00000000  0.00000000  0.46963500  1
  Se  Se4  1  0.00000000  0.00000000  0.70325200  1
  Se  Se5  1  0.33333300  0.66666700  0.04821100  1
  Se  Se6  1  0.33333300  0.66666700  0.42369400  1
  Se  Se7  1  0.33333300  0.66666700  0.13961500  1
  Se  Se8  1  0.33333300  0.66666700  0.51559500  1
  Se  Se9  1  0.00000000  0.00000000  0.61186900  1
  S  S10  1  0.00000000  0.00000000  0.32337600  1
  S  S11  1  0.00000000  0.00000000  0.24022300  1
",156
21397,mp-570472,-0.8380086046666667,2.3081,CdI2,0.0010997070000002,"['Cd', 'I']","# generated using pymatgen
data_CdI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32909007
_cell_length_b   4.32909007
_cell_length_c   37.12641200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000112
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdI2
_chemical_formula_sum   'Cd5 I10'
_cell_volume   602.56909120
_cell_formula_units_Z   5
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.00000000  0.00000000  0.45001500  1
  Cd  Cd1  1  0.33333300  0.66666700  0.64998500  1
  Cd  Cd2  1  0.00000000  0.00000000  0.05001200  1
  Cd  Cd3  1  0.33333300  0.66666700  0.84997300  1
  Cd  Cd4  1  0.33333300  0.66666700  0.24998200  1
  I  I5  1  0.00000000  0.00000000  0.20338000  1
  I  I6  1  0.66666700  0.33333300  0.29659000  1
  I  I7  1  0.00000000  0.00000000  0.80337200  1
  I  I8  1  0.66666700  0.33333300  0.69659000  1
  I  I9  1  0.66666700  0.33333300  0.09660000  1
  I  I10  1  0.00000000  0.00000000  0.60340700  1
  I  I11  1  0.33333300  0.66666700  0.00347000  1
  I  I12  1  0.66666700  0.33333300  0.89654000  1
  I  I13  1  0.33333300  0.66666700  0.40349200  1
  I  I14  1  0.66666700  0.33333300  0.49659200  1
",156
35809,mp-1640048,-1.5190580865,0.0,CaFe4(CuO4)3,0.0372161937812496,"['Ca', 'Cu', 'Fe', 'O']","# generated using pymatgen
data_CaFe4(CuO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.42423057
_cell_length_b   6.44647418
_cell_length_c   6.44639501
_cell_angle_alpha   109.54899832
_cell_angle_beta   109.39821706
_cell_angle_gamma   109.39686894
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaFe4(CuO4)3
_chemical_formula_sum   'Ca1 Fe4 Cu3 O12'
_cell_volume   205.68849060
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.99999700  0.99999900  0.99999800  1
  Fe  Fe1  1  0.00000100  0.00000100  0.50000100  1
  Fe  Fe2  1  0.00000000  0.49999900  0.00000100  1
  Fe  Fe3  1  0.49999900  0.49999800  0.49999800  1
  Fe  Fe4  1  0.49999700  0.99999600  0.99999500  1
  Cu  Cu5  1  0.50000100  0.50000100  0.00000000  1
  Cu  Cu6  1  0.99999700  0.50000000  0.50000100  1
  Cu  Cu7  1  0.50000100  0.00000200  0.49999900  1
  O  O8  1  0.83326700  0.31374800  0.14383900  1
  O  O9  1  0.16673000  0.68625400  0.85616200  1
  O  O10  1  0.83033400  0.68676800  0.51866300  1
  O  O11  1  0.31163000  0.48131300  0.16811300  1
  O  O12  1  0.48054700  0.16991900  0.31380200  1
  O  O13  1  0.14360300  0.83195200  0.31327800  1
  O  O14  1  0.68936100  0.85618200  0.16991400  1
  O  O15  1  0.51945600  0.83008100  0.68619900  1
  O  O16  1  0.16966400  0.31323400  0.48133600  1
  O  O17  1  0.68837100  0.51868900  0.83188600  1
  O  O18  1  0.85640100  0.16804800  0.68672700  1
  O  O19  1  0.31063800  0.14381700  0.83008600  1
",204
11524,mp-1070925,-1.2664611527777785,0.0,LaPRh,0.0,"['La', 'P', 'Rh']","# generated using pymatgen
data_LaPRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.81640323
_cell_length_b   7.81640323
_cell_length_c   7.81640323
_cell_angle_alpha   149.30302099
_cell_angle_beta   149.30302099
_cell_angle_gamma   43.96546466
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaPRh
_chemical_formula_sum   'La2 P2 Rh2'
_cell_volume   124.10012587
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.75426100  0.25426100  0.50000000  1
  La  La1  1  0.00426100  0.00426100  0.00000000  1
  P  P2  1  0.33431300  0.83431300  0.50000000  1
  P  P3  1  0.58431300  0.58431300  0.00000000  1
  Rh  Rh4  1  0.16862600  0.66862600  0.50000000  1
  Rh  Rh5  1  0.41862600  0.41862600  0.00000000  1
",109
33894,mp-675581,-1.9827483435714288,0.0,Cr2HO4,0.0300541303571417,"['Cr', 'H', 'O']","# generated using pymatgen
data_Cr2HO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.01045800
_cell_length_b   4.30925400
_cell_length_c   4.81092649
_cell_angle_alpha   87.46676025
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr2HO4
_chemical_formula_sum   'Cr2 H1 O4'
_cell_volume   62.35033111
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
  Cr  Cr1  1  0.50000000  0.50000000  0.50000000  1
  H  H2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.00000000  0.26138100  0.66502900  1
  O  O4  1  0.50000000  0.26092400  0.14325500  1
  O  O5  1  0.50000000  0.73907600  0.85674500  1
  O  O6  1  0.00000000  0.73861900  0.33497100  1
",10
20427,mp-8018,-2.4905675901111106,0.0,K2RhF6,0.0,"['F', 'K', 'Rh']","# generated using pymatgen
data_K2RhF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.84689783
_cell_length_b   5.84689783
_cell_length_c   4.76099800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999803
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2RhF6
_chemical_formula_sum   'K2 Rh1 F6'
_cell_volume   140.95472824
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.33333300  0.66666700  0.71166200  1
  K  K1  1  0.66666700  0.33333300  0.28833800  1
  Rh  Rh2  1  0.00000000  0.00000000  0.00000000  1
  F  F3  1  0.83901000  0.16099000  0.77346500  1
  F  F4  1  0.83901000  0.67802100  0.77346500  1
  F  F5  1  0.32197900  0.16099000  0.77346500  1
  F  F6  1  0.16099000  0.83901000  0.22653500  1
  F  F7  1  0.16099000  0.32197900  0.22653500  1
  F  F8  1  0.67802100  0.83901000  0.22653500  1
",164
13747,mp-20521,-0.9114386112499996,0.0,ScInPt2,0.0,"['Sc', 'In', 'Pt']","# generated using pymatgen
data_ScInPt2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66898648
_cell_length_b   4.66898648
_cell_length_c   4.66898648
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScInPt2
_chemical_formula_sum   'Sc1 In1 Pt2'
_cell_volume   71.97022339
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000000  0.50000000  0.50000000  1
  In  In1  1  0.00000000  0.00000000  0.00000000  1
  Pt  Pt2  1  0.75000000  0.75000000  0.75000000  1
  Pt  Pt3  1  0.25000000  0.25000000  0.25000000  1
",225
32509,mp-1025273,-0.4096049036945811,3.127,Cs2YbH4,0.0267910075000004,"['Cs', 'Yb', 'H']","# generated using pymatgen
data_Cs2YbH4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.39280267
_cell_length_b   8.39280267
_cell_length_c   8.39280267
_cell_angle_alpha   148.06479147
_cell_angle_beta   148.06479147
_cell_angle_gamma   45.78972964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2YbH4
_chemical_formula_sum   'Cs2 Yb1 H4'
_cell_volume   164.85652051
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.35323000  0.35323000  0.00000000  1
  Cs  Cs1  1  0.64677000  0.64677000  0.00000000  1
  Yb  Yb2  1  0.00000000  0.00000000  0.00000000  1
  H  H3  1  0.15078100  0.15078100  0.00000000  1
  H  H4  1  0.84921900  0.84921900  0.00000000  1
  H  H5  1  0.50000000  0.00000000  0.50000000  1
  H  H6  1  0.00000000  0.50000000  0.50000000  1
",139
38200,mp-1220482,-0.1859484350000002,0.0,NbAlCr,0.045612014466668,"['Al', 'Cr', 'Nb']","# generated using pymatgen
data_NbAlCr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97153760
_cell_length_b   4.97194384
_cell_length_c   8.35536500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   60.32911361
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbAlCr
_chemical_formula_sum   'Nb4 Al4 Cr4'
_cell_volume   179.45011831
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.33614000  0.33612600  0.55858200  1
  Nb  Nb1  1  0.66832700  0.66834500  0.43127000  1
  Nb  Nb2  1  0.66832700  0.66834500  0.06873000  1
  Nb  Nb3  1  0.33614000  0.33612600  0.94141800  1
  Al  Al4  1  0.99526000  0.99533800  0.49452700  1
  Al  Al5  1  0.99526000  0.99533800  0.00547300  1
  Al  Al6  1  0.83284600  0.34255800  0.75000000  1
  Al  Al7  1  0.34251800  0.83284200  0.75000000  1
  Cr  Cr8  1  0.83360600  0.83367000  0.75000000  1
  Cr  Cr9  1  0.17077200  0.64875600  0.25000000  1
  Cr  Cr10  1  0.64889400  0.17071500  0.25000000  1
  Cr  Cr11  1  0.17191000  0.17184000  0.25000000  1
",38
46,mp-20784,-1.346140738874999,0.0,Ta3PbS6,0.0,"['Pb', 'S', 'Ta']","# generated using pymatgen
data_Ta3PbS6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.82138946
_cell_length_b   5.82138946
_cell_length_c   15.06039900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999385
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta3PbS6
_chemical_formula_sum   'Ta6 Pb2 S12'
_cell_volume   441.99814510
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00000000  0.00000000  0.25000000  1
  Ta  Ta1  1  0.00000000  0.00000000  0.75000000  1
  Ta  Ta2  1  0.33333300  0.66666700  0.25000000  1
  Ta  Ta3  1  0.66666700  0.33333300  0.75000000  1
  Ta  Ta4  1  0.66666700  0.33333300  0.25000000  1
  Ta  Ta5  1  0.33333300  0.66666700  0.75000000  1
  Pb  Pb6  1  0.00000000  0.00000000  0.50000000  1
  Pb  Pb7  1  0.00000000  0.00000000  0.00000000  1
  S  S8  1  0.33627700  0.00000000  0.14671400  1
  S  S9  1  0.00000000  0.33627700  0.14671400  1
  S  S10  1  0.66372300  0.66372300  0.14671400  1
  S  S11  1  0.33627700  0.33627700  0.64671400  1
  S  S12  1  0.66372300  0.66372300  0.35328600  1
  S  S13  1  0.66372300  0.00000000  0.64671400  1
  S  S14  1  0.00000000  0.66372300  0.64671400  1
  S  S15  1  0.00000000  0.66372300  0.85328600  1
  S  S16  1  0.33627700  0.33627700  0.85328600  1
  S  S17  1  0.00000000  0.33627700  0.35328600  1
  S  S18  1  0.33627700  0.00000000  0.35328600  1
  S  S19  1  0.66372300  0.00000000  0.85328600  1
",193
